"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63";"V64";"V65";"V66";"V67";"V68";"V69";"V70";"V71";"V72";"V73";"V74";"V75";"V76";"V77";"V78";"V79";"V80";"V81";"V82";"V83";"V84";"V85";"V86";"V87";"V88";"V89";"V90";"V91";"V92";"V93";"V94";"V95";"V96";"V97";"V98";"V99";"V100";"V101";"V102";"V103";"V104";"V105";"V106";"V107";"V108";"V109";"V110";"V111";"V112";"V113";"V114";"V115";"V116";"V117";"V118";"V119";"V120";"V121";"V122";"V123";"V124";"V125";"V126";"V127";"V128";"V129";"V129.1"
"862";0.29669609;-0.88500508;-0.92931464;-1.2547811;-0.58797962;-0.42853882;-0.8942485;-1.3394659;-0.32192189;-1.2692919;-0.31857087;-0.9393887;-0.14708832;-0.55456207;-1.0885529;-1.2867577;-1.1541569;-0.88639169;-1.2303766;-1.1184385;-0.67870027;-0.51196769;-0.62883921;0.54587682;-0.58528937;-0.034987979;-0.25659362;-0.97426965;-0.44330101;2.0291561;2.2608225;1.7908179;1.7170779;1.9644313;2.6441862;2.1963514;2.3311225;1.5015346;1.8031062;1.8148449;1.5835949;0.78892527;2.1035571;1.4634263;0.85103386;0.91958408;1.536872;1.1834532;1.1826967;1.0255361;0.59015764;1.7907608;0.88690016;0.92808474;1.4759165;0.55850912;0.45047621;0.34847426;1.1401072;1.0467323;0.74082058;0.79075241;1.0631031;0.25003175;0.28336215;1.2789862;0.072373348;0.60151684;0.78495069;-0.3100835;-0.33882046;0.32100838;-0.13359575;-0.11327318;-0.080439499;0.030320429;0.59727716;0.35940318;0.049654505;0.10308198;-0.10807271;0.026986347;-0.3124695;-0.8531641;-0.58062325;-0.0010431655;-0.271009;-0.26748308;-0.6204021;-0.39965982;-0.41469131;-0.4774072;-1.3466387;-0.77101934;-0.48399962;-0.68436638;-1.0266633;-1.0255871;-0.82602456;-1.2961372;-0.1150996;-0.65042902;-0.46061301;-0.10257353;-1.1433101;-0.76244053;-0.93491777;0.079071337;-0.44794004;-0.91706453;-0.58325353;-0.49565155;-0.45278115;-0.34275534;-0.99747183;-0.97346185;-0.80232662;-1.4449622;-1.2937319;-0.29552647;-0.42603958;0.015929287;-0.48888968;-1.3034101;-0.41561483;-1.7325649;-0.84445838;-0.28071023;3
"735";-0.94204275;-1.4082794;-1.2673917;-1.0834961;-1.1481071;-0.81684857;-1.2783062;-0.89673845;-1.2446931;-1.3608222;-0.53420026;-1.0866876;-1.107624;-1.2518398;-1.1847916;-0.72574845;-1.2835631;-1.3392319;-1.1847255;-1.5564589;-0.9584561;-1.266404;-0.35244588;-0.79999802;-1.3806501;-0.42592123;-1.0501834;-1.258948;0.59343355;0.87190384;0.80837066;1.1113173;0.85609338;0.87515614;0.44266266;0.57536196;0.69028724;1.3462484;0.27307504;0.50350408;0.70223634;0.75047518;0.71544222;0.40075097;1.6165529;1.1555897;0.2082247;0.79489394;1.398556;0.99274843;0.9436466;1.0007725;0.79320027;0.52733703;1.0727014;1.5657439;0.3774493;0.92638744;1.0143206;1.1470902;0.86532917;1.0494858;1.4950181;0.8759446;0.39165337;0.28854486;0.58084028;1.0356949;1.0349007;1.077609;0.70776189;0.31869999;1.1577649;0.89923249;0.67815326;1.1190656;1.032089;0.65234939;1.011036;0.9156365;0.82847543;0.15721179;0.50979958;0.64225492;1.1836781;0.86198217;0.89719188;0.59543338;0.42888478;1.0176654;1.0364139;0.61983534;0.57988551;0.58668973;0.7508275;1.1325667;0.904304;0.39961819;0.85238138;1.1704082;0.92338426;-0.8799652;-0.68560868;-1.1788462;-1.1101872;-1.1133857;-1.0535202;-1.0952734;-1.0305339;-0.68508291;-1.4486884;-1.3030913;-1.2373541;-1.176774;-1.3194784;-1.5101139;-1.1113951;-1.2176895;-1.0483264;-1.1975945;-0.96343642;-1.3293418;-1.4373164;-1.0601764;-0.68078693;-1.363184;-1.0805352;-0.80494625;1
"729";-1.1568049;-1.5608147;-0.025048761;-0.81226527;-0.69092169;-1.6633848;-1.7178692;-0.9872609;-0.87531489;-1.6141617;-1.0924482;-0.92983064;-1.2331942;-1.4174008;-0.34181431;1.2195967;1.3188398;1.4052287;0.93851623;2.156086;1.6983258;1.2044221;1.8452014;1.6390097;1.1120618;1.4150489;1.3344742;1.6367252;1.5588884;1.1834507;2.0115328;1.6938671;2.0486163;1.1587547;0.49032798;1.5512107;1.5997673;0.52582257;0.83445495;1.4536438;-0.0071948473;1.2556054;0.94756316;0.34517138;0.58725252;0.49102288;0.95433584;0.13692569;0.45928318;0.54100349;0.96086074;1.3729635;1.4009296;0.96873111;0.40728191;1.0524979;0.60114891;-0.19013245;0.16606196;-0.10974076;0.9109319;0.60374262;0.26136573;-0.38155227;0.80589031;0.59160272;0.35229559;0.4609577;0.81549979;-0.18532068;-0.51004151;0.096317285;-0.026422801;0.43721409;-0.11221912;-0.01714448;-0.52901956;-0.22842515;0.095313288;0.084668481;0.45361234;-0.35870896;0.087682913;0.14758741;-0.27891128;-0.074513024;-0.4595129;0.12638053;-0.78688069;-0.25814741;-0.79940873;-0.62178729;-0.97890505;-0.51850724;-0.16247857;-1.1448959;-0.50038126;-0.81254019;-1.5449805;-1.1546206;-0.96964518;-0.97462061;-0.48284455;-0.45754218;-1.0457201;-1.3418098;-0.40620692;-1.2852983;-0.46925911;-1.085841;-0.18215423;-0.69248449;-0.49782859;-0.89767292;-0.97929733;-1.7622966;-1.1814168;-0.9323708;-0.98888051;-0.48593085;-0.6830726;-1.0167318;-1.8961949;-0.45721788;-0.91871469;-1.314635;-0.68519301;-1.0517671;3
"723";-1.3001527;-1.0535544;-1.2508646;-0.10315856;-0.44095496;-0.78291932;-0.79691398;-0.12033344;-0.14168919;-0.53003717;-0.12424947;-0.55667439;-0.86299681;-1.5698562;-1.5649387;-1.1046164;-0.10196826;-1.1887266;-1.1973755;-1.5920712;-0.24863202;2.7315314;1.9230838;1.6563864;2.2240004;2.2125589;1.6709985;2.0229687;1.2098238;1.503359;1.3276618;1.4290537;0.80934997;1.2595507;0.44039218;1.6468693;1.2880188;2.2244686;1.2446522;0.5050435;0.99655857;1.8291802;1.0353841;1.0666566;1.3535346;0.82353592;0.99891601;0.76461859;0.73406741;0.83694895;0.40236028;0.94186761;1.6571574;0.93526829;-0.12290579;0.88422305;1.1718778;0.79724015;0.82185841;0.147594;0.48221925;0.24720352;-0.16841635;0.49412104;0.54470404;-0.71137582;-0.21331843;0.95853348;0.080927559;0.72469204;0.57480502;0.078934188;-0.5113907;0.33849238;-0.23257215;0.69007948;-0.5821279;0.12972368;0.35692039;-0.076927621;-0.58727106;-0.10663064;-1.1823786;-0.17798897;-0.86022322;-0.3987041;-0.75626636;-0.88887959;-0.62170134;-0.27735694;0.44374024;-0.3470059;-1.4326449;-0.80396744;-1.1812698;-0.5136083;-0.76248903;-1.0262136;-1.3047042;-0.85370987;-0.89170315;-0.64247211;-1.1667174;-0.5622903;-0.54578538;0.12609024;-0.80315778;-0.75189001;-0.62490111;-0.51492914;-0.45625486;-1.4249449;-0.83947498;-0.31814779;-0.70958387;-0.18429978;-0.57985155;-1.0488845;-0.32583715;-1.1957309;-0.6285012;-0.26334841;-0.69746298;-1.4718817;-0.63656252;-0.88214555;-1.2681829;-1.0301316;3
"665";-0.84885484;-0.34695486;-0.63129582;-0.83502851;-0.55421652;-0.95448055;-1.1838633;-0.32078474;-1.1656697;-0.55391247;-0.30854412;-0.4073707;-0.97080102;-0.87590528;-0.61092133;-0.57343168;-0.67933357;-0.23804351;-1.1988512;-1.1746033;-0.5841592;-1.2875828;-0.29041245;-0.51340101;-0.38301419;-0.39943241;-1.0436017;1.4342229;1.1947043;1.7280147;0.958169;1.2511773;2.179335;1.298476;1.5479136;0.83585966;1.5100219;0.97796832;1.5320422;1.6270251;1.6149437;1.2232861;1.7335673;1.3472371;1.2926315;1.6545251;1.9973704;1.0742673;1.4960849;1.1644318;1.3898954;1.1478023;0.81870647;1.0263616;1.6466677;0.60142121;1.1653959;1.3169909;1.4468216;1.0350061;1.692854;1.8330806;1.1675471;1.3608372;1.7051715;1.4530073;1.2871589;1.7336427;-0.8170615;-0.5936915;-1.1676209;-1.2313041;-0.8735057;-0.72110617;-0.49348459;-0.27603882;-0.80673373;-0.79566701;-0.65485353;-0.29720594;-0.73190871;-0.42767901;-0.428278;-0.65504819;-0.62270951;-0.77434034;-1.277238;-1.2978115;0.020670559;-0.41554134;-0.44073261;-0.62755643;-0.9216273;-0.29397841;-0.5246603;-0.97325468;-0.27360946;-0.66944734;-0.57928633;-0.70382661;-1.1478037;-0.47180094;-0.18918678;-0.46025472;-0.19897677;-0.46607675;-1.2931244;-0.73965457;-0.61406154;-0.3336025;-0.25386727;-0.26379919;-0.90628021;-0.34061852;-0.52340378;-0.66667735;-0.59368993;-0.80834139;-0.66531269;-0.73734552;-0.46776015;-0.68667716;-0.47920718;-0.31264616;-0.60580492;-1.0174548;-0.67659454;-0.30101253;1
"745";-1.2110236;-0.75764108;-0.87089315;-0.13954835;-1.2842609;-1.1884405;-0.23378098;-0.95163696;-0.99574177;-0.41798834;-0.91889907;-0.90356329;-0.40845895;-0.72608613;-1.2293664;-0.73606073;-1.2544883;-0.3858097;-0.49093948;-0.8995489;-1.2442518;-0.20286448;-1.525126;-0.57627019;-0.57479948;-0.72760264;-0.44869101;-0.72877926;-0.57833265;1.1223281;0.96074286;1.4017929;1.6123492;0.94676143;0.69886465;0.31556457;1.0673499;1.6588921;1.47208;0.65302036;0.88752868;0.78211615;0.97029615;1.1931617;1.2020691;1.1146486;1.2113759;1.5886254;1.5643171;0.97148563;1.2793937;1.2046723;0.95512901;1.1723556;1.2246187;0.86310098;1.4994034;1.2571108;1.0329391;1.0215298;1.0019953;1.255432;0.9599029;1.432377;1.0948973;0.88241926;0.94567603;0.7144447;0.86283594;0.68082014;1.0008636;0.75047329;1.59957;1.5697023;0.92750511;0.88921692;1.4644259;1.4981585;1.517627;1.5344879;1.197341;1.0117902;-0.36495506;-0.85482704;-0.91469102;-1.0039547;-0.21903;-1.2041941;-0.85950588;-0.93999402;-0.80787353;-0.16804165;-1.0175746;-0.60632608;-0.69543216;-0.97986421;-1.1226259;-0.91774405;-1.0357696;-0.83776817;-0.69637163;-1.3392112;-0.63726435;-1.0040584;-0.92225893;-0.66016616;-1.0023054;-0.57983991;-0.60028047;-0.60866746;-1.3688994;-1.0940813;-0.56631105;-0.60213302;-0.81667739;-0.6627103;-0.94387361;-0.18208435;-1.1739451;-0.12495029;-0.85341086;-0.93800045;-0.72436403;-0.6535441;-0.95679356;-0.88293306;-0.82686448;-1.1145199;1
"659";-0.71937613;-0.99935406;-1.0734155;-0.79503546;-0.92530982;-1.0181645;-0.3953742;-1.1517343;-1.1598551;-1.2071965;-0.90264934;-1.3972549;-0.99197077;-0.90529665;-0.95175976;-0.69153591;-0.78755216;-0.081260829;-1.2699007;-1.4305163;-1.2684293;-0.70190635;-1.2070494;-0.49804649;-1.4688026;-0.40406574;-0.96766362;-1.0099608;-0.34878725;-0.30668361;-0.37012658;-0.37838285;-0.33612483;-0.049567978;-0.43065943;0.18921684;-0.44324928;-1.3901324;-0.72802169;-0.54766588;-0.42352385;-0.048598333;-0.17505762;-0.42767002;0.52826941;-0.41279042;-0.51484804;-0.4328436;0.023427927;0.082366168;0.78864322;-0.23647219;-0.23043649;0.30097818;-0.059209429;0.66848516;0.040084212;-0.2024821;0.52182829;1.2533522;0.91985536;-0.048614499;-0.51144365;-0.50811286;0.45007676;0.67607637;1.3761777;-0.14152166;0.11073013;0.66046397;0.8934921;0.68175534;0.093618621;-0.35083631;1.164286;0.63616454;0.81742452;0.42338851;0.59866308;0.31521259;1.1453042;1.2852184;1.3543147;1.152773;1.6928203;0.77876899;1.8112634;1.8533298;0.99805613;0.64947808;0.62410785;0.61555011;2.256787;0.82545745;0.87214252;1.101013;0.88011693;1.3515721;1.0478123;1.5985432;1.0127241;1.855209;1.1801452;1.2969445;1.7433788;1.7865951;1.6243152;1.7046301;0.92644997;2.0193613;1.4197314;-1.7031179;-1.7301436;-0.43867534;-1.5097422;-1.0311724;-1.1169138;-0.91404831;-1.1227956;-1.0084446;-1.3135316;-0.61759164;-0.050735815;-1.2414379;-1.2010179;-0.72483446;-0.6519462;-1.8675021;2
"247";-1.2971657;-0.32991345;-1.6104083;-1.3433394;-0.60988768;-1.2850104;-0.89750516;-1.0072272;-1.3296419;-1.0467092;-1.0884955;-0.89769951;-1.8504812;-0.57575158;-1.7581055;-1.2099019;-1.7913209;-0.15065288;-1.1355906;-0.32895371;-1.2537145;-1.1649315;-1.5113889;1.2261029;1.9264802;1.6857216;0.70682478;1.5967807;0.62919464;2.0624616;0.6613449;2.0085022;1.8589496;1.6190184;1.680269;1.7502637;1.3200618;1.7313479;0.55091308;1.871991;1.3617763;1.0111134;0.69244207;0.77736293;1.0781014;0.84762223;1.1488482;0.77454536;-0.58092461;1.0894866;0.49331826;0.41710506;0.50287321;0.36520626;0.79104177;0.54735492;0.28884304;0.8491993;0.78551534;0.43393167;0.12371233;1.2030144;0.16142266;0.6598953;0.41647428;0.38174657;0.67576088;0.096105249;0.71887002;0.48364172;0.29199407;0.77301027;0.2383372;0.20987278;0.12844785;0.17288461;1.2646831;0.85915157;-0.0691751;0.26116013;0.095151252;0.35236615;0.33953628;-0.5140432;-0.031565962;0.83487747;0.11542578;0.065240964;0.47461213;0.6841402;-0.46547705;0.29856486;0.16580567;-0.67669211;-0.54158484;-0.15041482;-0.35142858;-0.65232474;0.79556187;-0.56169786;0.1452252;0.34895844;-0.27344462;-1.2813477;-0.18561118;-1.180159;-1.0729772;0.12988289;-1.1206429;-1.0419988;-1.3167184;0.067942161;-0.80367831;-0.82471482;-0.22137297;-0.77247141;-0.80353234;-1.0327624;-1.325036;-1.8683704;-0.31987975;-0.63724097;-2.3511286;-1.3086871;-0.4218761;-0.38675748;-1.8083154;-0.74754251;3
"184";-1.7184878;-0.93809275;-0.95430186;-1.1623444;-0.8918873;-1.3254169;-1.1101608;-1.0129587;-1.0858917;-1.4590456;-1.4121441;-1.2990453;-1.4004674;-1.6839161;-0.92698306;-1.000683;-1.3674669;-0.69053861;-1.1915574;-0.75102879;-0.82491316;-1.2833139;-1.3443273;-0.82873197;-0.98330577;-1.4111686;-1.4280776;-0.81678394;0.61751236;0.56553129;0.76810947;1.0278006;0.69494959;1.0643509;0.67963377;0.62857204;0.63590291;0.13476377;1.1035341;0.74812244;0.74071722;0.48263914;0.77037864;0.89439746;1.6952639;1.2025866;0.94559928;0.67089967;0.074020949;1.3796823;0.40414284;0.93927579;1.0285826;0.36715156;0.1258265;1.118107;0.73295363;1.1111652;0.50748793;0.89128401;0.69006938;0.79955815;1.0352178;0.81916454;0.32545922;0.57307022;1.3795436;0.73127978;0.71864656;0.83013223;1.3828449;0.037957456;0.56282643;0.2022353;0.79827112;0.62715713;1.0758873;0.6229854;0.87344912;0.68212729;0.57195471;0.91498315;1.5176542;0.91993456;-0.021274827;0.33842584;0.25760871;1.3150538;0.83548446;1.0320674;0.47121937;0.75537441;0.63530816;0.41358236;0.2572075;0.59520134;0.86594677;1.0376284;0.58312324;0.19810066;0.60219393;1.1635557;1.0853918;0.40344234;0.74966074;0.50120694;0.98019349;-1.2527559;-1.1337688;-1.2556877;-0.90213415;-1.316623;-1.193874;-1.5036424;-1.2447755;-1.247102;-1.5968221;-0.60944037;-1.8182505;-1.5510761;-0.91181865;-1.4797697;-0.86716604;-1.2512507;-1.5822654;-1.6884153;-0.81788542;-0.97149316;1
"258";-1.1507399;-0.84449509;-0.78955275;-0.43005838;-1.3038897;-1.624776;-1.4147053;-0.43147897;-1.4907065;-1.4732358;-0.39421436;-1.3990114;-0.51117518;-1.2166151;-1.5144448;-0.75305779;-0.84935618;-1.0267837;-1.1274766;-0.59569756;-1.1804747;-1.1440306;-0.85690518;-1.5978674;-1.5092883;-0.35291827;-1.1525607;-1.6596129;1.5048127;1.6271874;1.5757219;2.1378749;1.3307213;0.5083165;1.8446858;1.5520357;1.2212533;1.3980114;1.9391635;0.83441192;0.82293805;1.1883521;1.9715128;1.670813;0.69900874;1.2996266;1.1692157;1.3243299;1.4608889;1.5782647;1.2161865;0.97102526;1.0813327;1.1974375;1.4475991;1.4049487;0.58424376;0.31076241;0.2643135;0.51811908;0.6797467;0.66243253;1.6740674;0.1838701;0.57866;1.4253562;0.53923314;0.74597903;0.53523142;0.88624652;0.50160283;-0.30353429;0.35781206;0.44140147;-0.023376229;0.5695135;-0.067377059;0.3574124;-0.030391112;0.63733011;-0.005714019;-0.13357361;0.030879305;0.13346507;-0.13022337;0.086730452;0.55218209;0.20964204;0.71451047;-0.37171815;-0.54969291;-0.61712474;-0.17718666;0.038625616;0.50374684;-0.18629986;0.18728743;-0.11788075;-0.51727876;-0.41016539;-0.025502533;-0.48867046;-0.48397764;0.3008404;-0.40481714;-0.19815191;-0.56223327;-0.12168658;-0.5945656;-0.59269647;-0.63040472;-0.38373658;-0.95145943;-0.65780467;-0.66157082;0.12276641;-0.92189607;-1.3905715;-0.47607312;-0.56041827;-1.7760656;-1.9180371;-0.96342271;-0.48449038;-0.48513452;-1.4341527;-0.70051702;-2.006964;3
